Series 1: 
-0.983812975821339,0.0369688385269122
-0.940647578011577,0.0327195467422096
-0.910971367017366,0.0276203966005666
-0.886690830749375,0.0229461756373938
-0.854316782392054,0.0165722379603399
-0.827338408760953,0.0106232294617564
-0.803057872492961,0.0165722379603399
-0.684353028516116,0.0267705382436261
-0.654676817521905,0.0339943342776204
-0.592626558170372,0.0378186968838527
-0.527878461455729,0.0437677053824363
-0.457734690014866,0.046742209631728
-0.398382268026444,0.0471671388101983
-0.349821195490462,0.0471671388101983
-0.293166610865149,0.0446175637393768
-0.233814188876727,0.0420679886685552
-0.171763929525194,0.039943342776204
-0.144785555894093,0.291076487252125
-0.131296369078542,0.274079320113314
-0.125900694352322,0.257932011331445
-0.120505019626102,0.241784702549575
-0.109713670173661,0.220538243626062
-0.109713670173661,0.210764872521246
-0.101620158084331,0.201841359773371
-0.0206850371910274,0.161048158640227
0.00359549907696355,0.184844192634561
0.0359695474342852,0.171671388101983
0.0710414331547167,0.16699716713881
0.103415481512038,0.152974504249292
0.16007006613735,0.130028328611898
0.216724650762663,0.110056657223796
0.278774910114196,0.0934844192634561
0.36780354309683,0.0679886685552408
0.451436501353243,0.0509915014164306
0.521580272794107,0.0407932011331445
0.664565653038943,0.0259206798866856
0.694241864033154,0.0628895184135977
0.723918075027365,0.0786118980169972
0.756292123384686,0.0828611898016997
0.796759683831338,0.0735127478753541
0.85071643109354,0.0594900849858357
0.923558039897514,0.045042492917847
1.03147153442192,0.0310198300283286
1.15557205312498,0.0203966005665722
1.24999636083384,0.0140226628895184
1.38758606635245,0.0084985835694051
1.53057144659729,0.00552407932011331
1.56834116968083,0.0220963172804533
1.64388061584792,0.0165722379603399
1.73290924883055,0.0118980169971671
1.81654220708696,0.0084985835694051
1.94334056315314,0.00594900849858357
1.97841244887357,0.00552407932011331

